method,source_kind,unit_id,chronological_rank,imposed_horizon
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:110:train/pick_two_obj_and_place-CellPhone-None-Bed-312/trial_T20190907_035023_577812/game.tw-pddl:0,1751,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:110:train/pick_cool_then_place_in_recep-WineBottle-None-GarbageCan-17/trial_T20190907_144111_838056/game.tw-pddl:0,1752,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:110:train/pick_two_obj_and_place-Statue-None-Dresser-213/trial_T20190909_065343_750913/game.tw-pddl:0,1753,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:110:train/pick_clean_then_place_in_recep-Cup-None-Cabinet-6/trial_T20190908_165851_769161/game.tw-pddl:0,1754,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:110:train/pick_and_place_simple-KeyChain-None-Sofa-225/trial_T20190908_131203_170721/game.tw-pddl:0,1755,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:110:train/pick_and_place_simple-CreditCard-None-Sofa-216/trial_T20190909_110532_392327/game.tw-pddl:0,1756,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:110:train/pick_and_place_simple-RemoteControl-None-ArmChair-227/trial_T20190909_101528_704500/game.tw-pddl:0,1757,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:110:train/pick_and_place_simple-PepperShaker-None-Drawer-13/trial_T20190908_230806_880555/game.tw-pddl:0,1758,8
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:110:train/pick_and_place_simple-Tomato-None-Microwave-8/trial_T20190907_205133_881018/game.tw-pddl:0,1759,11
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:110:train/pick_cool_then_place_in_recep-Mug-None-Microwave-20/trial_T20190908_125321_767640/game.tw-pddl:0,1760,7
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:111:train/look_at_obj_in_light-Pen-None-DeskLamp-319/trial_T20190908_111842_143166/game.tw-pddl:0,1761,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:111:train/pick_and_place_simple-KeyChain-None-Safe-323/trial_T20190918_181154_498986/game.tw-pddl:0,1762,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:111:train/pick_clean_then_place_in_recep-Kettle-None-CounterTop-15/trial_T20190908_085754_023780/game.tw-pddl:0,1763,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:111:train/pick_heat_then_place_in_recep-Plate-None-SideTable-28/trial_T20190906_222200_918980/game.tw-pddl:0,1764,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:111:train/pick_cool_then_place_in_recep-Tomato-None-GarbageCan-15/trial_T20190907_082830_133707/game.tw-pddl:0,1765,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:111:train/pick_clean_then_place_in_recep-Cup-None-Shelf-1/trial_T20190909_151825_980574/game.tw-pddl:0,1766,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:111:train/pick_two_obj_and_place-SprayBottle-None-GarbageCan-429/trial_T20190909_065955_824764/game.tw-pddl:0,1767,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:111:train/pick_clean_then_place_in_recep-Tomato-None-SideTable-21/trial_T20190907_164924_809101/game.tw-pddl:0,1768,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:111:train/pick_two_obj_and_place-Spoon-None-Drawer-6/trial_T20190908_041242_397364/game.tw-pddl:0,1769,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:111:train/pick_and_place_simple-KeyChain-None-Sofa-208/trial_T20190909_065831_439704/game.tw-pddl:0,1770,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:111:train/pick_two_obj_and_place-Glassbottle-None-Fridge-1/trial_T20190906_210352_897478/game.tw-pddl:0,1771,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:111:train/pick_cool_then_place_in_recep-Pot-None-CounterTop-5/trial_T20190908_073440_035026/game.tw-pddl:0,1772,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:111:train/pick_heat_then_place_in_recep-Egg-None-Fridge-24/trial_T20190909_005411_294809/game.tw-pddl:0,1773,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:111:train/pick_cool_then_place_in_recep-Pot-None-Cabinet-1/trial_T20190908_184335_961034/game.tw-pddl:0,1774,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:111:train/pick_two_obj_and_place-SoapBottle-None-GarbageCan-416/trial_T20190909_003015_267270/game.tw-pddl:0,1775,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:111:train/pick_cool_then_place_in_recep-Mug-None-Shelf-7/trial_T20190908_193123_092416/game.tw-pddl:0,1776,8
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:112:train/look_at_obj_in_light-TissueBox-None-DeskLamp-216/trial_T20190908_200050_082836/game.tw-pddl:0,1777,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:112:train/pick_clean_then_place_in_recep-Cloth-None-Toilet-415/trial_T20190909_022258_647350/game.tw-pddl:0,1778,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:112:train/pick_and_place_simple-Laptop-None-Sofa-216/trial_T20190907_014747_133302/game.tw-pddl:0,1779,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:112:train/pick_two_obj_and_place-Pen-None-GarbageCan-321/trial_T20190907_201828_429337/game.tw-pddl:0,1780,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:112:train/pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-7/trial_T20190907_224236_212628/game.tw-pddl:0,1781,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:112:train/pick_cool_then_place_in_recep-Potato-None-SideTable-21/trial_T20190907_040229_877234/game.tw-pddl:0,1782,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:112:train/pick_cool_then_place_in_recep-Cup-None-SideTable-21/trial_T20190906_192855_164902/game.tw-pddl:0,1783,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:112:train/pick_clean_then_place_in_recep-Lettuce-None-CounterTop-13/trial_T20190909_035118_268695/game.tw-pddl:0,1784,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:112:train/pick_and_place_simple-Pillow-None-ArmChair-206/trial_T20190909_011649_821132/game.tw-pddl:0,1785,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:112:train/pick_two_obj_and_place-DishSponge-None-Cart-401/trial_T20190909_054258_649233/game.tw-pddl:0,1786,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:112:train/look_at_obj_in_light-Laptop-None-DeskLamp-324/trial_T20190908_071112_878672/game.tw-pddl:0,1787,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:112:train/pick_clean_then_place_in_recep-Cloth-None-Drawer-415/trial_T20190906_190033_133211/game.tw-pddl:0,1788,13
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:112:train/pick_two_obj_and_place-RemoteControl-None-ArmChair-224/trial_T20190908_141327_239129/game.tw-pddl:0,1789,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:112:train/pick_cool_then_place_in_recep-Cup-None-Shelf-1/trial_T20190907_181520_113143/game.tw-pddl:0,1790,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:112:train/pick_heat_then_place_in_recep-Cup-None-Cabinet-3/trial_T20190908_232857_744331/game.tw-pddl:0,1791,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:112:train/pick_heat_then_place_in_recep-Mug-None-CoffeeMachine-28/trial_T20190908_062730_537428/game.tw-pddl:0,1792,7
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:113:train/pick_and_place_simple-Pencil-None-Desk-309/trial_T20190918_231013_763397/game.tw-pddl:0,1793,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:113:train/pick_and_place_simple-KeyChain-None-Ottoman-203/trial_T20190908_140430_032812/game.tw-pddl:0,1794,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:113:train/look_at_obj_in_light-Pillow-None-DeskLamp-317/trial_T20190908_234536_917488/game.tw-pddl:0,1795,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:113:train/pick_clean_then_place_in_recep-Ladle-None-Cabinet-8/trial_T20190908_005649_247429/game.tw-pddl:0,1796,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:113:train/pick_two_obj_and_place-SoapBottle-None-Toilet-405/trial_T20190909_014637_759728/game.tw-pddl:0,1797,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:113:train/pick_heat_then_place_in_recep-Potato-None-Fridge-19/trial_T20190907_235608_554084/game.tw-pddl:0,1798,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:113:train/pick_clean_then_place_in_recep-Kettle-None-Cabinet-2/trial_T20190909_043015_942171/game.tw-pddl:0,1799,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:113:train/pick_two_obj_and_place-Pencil-None-SideTable-329/trial_T20190909_001315_056410/game.tw-pddl:0,1800,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:113:train/look_at_obj_in_light-Pen-None-DeskLamp-316/trial_T20190908_061814_700195/game.tw-pddl:0,1801,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:113:train/pick_two_obj_and_place-CellPhone-None-Dresser-330/trial_T20190909_060750_241366/game.tw-pddl:0,1802,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:113:train/pick_cool_then_place_in_recep-Lettuce-None-GarbageCan-17/trial_T20190907_114447_447854/game.tw-pddl:0,1803,5
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:113:train/pick_cool_then_place_in_recep-Bowl-None-Shelf-20/trial_T20190908_034252_450652/game.tw-pddl:0,1804,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:113:train/pick_clean_then_place_in_recep-Lettuce-None-CounterTop-30/trial_T20190909_033228_803068/game.tw-pddl:0,1805,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:113:train/pick_two_obj_and_place-SoapBottle-None-Toilet-422/trial_T20190908_113826_070070/game.tw-pddl:0,1806,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:113:train/pick_two_obj_and_place-CellPhone-None-DiningTable-326/trial_T20190907_125954_586140/game.tw-pddl:0,1807,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:113:train/pick_clean_then_place_in_recep-SoapBar-None-Toilet-429/trial_T20190906_222257_632416/game.tw-pddl:0,1808,17
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:114:train/pick_and_place_simple-Candle-None-SideTable-420/trial_T20190907_025655_142954/game.tw-pddl:0,1809,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:114:train/pick_and_place_simple-Laptop-None-ArmChair-205/trial_T20190908_082607_110365/game.tw-pddl:0,1810,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:114:train/look_at_obj_in_light-AlarmClock-None-DeskLamp-327/trial_T20190909_101949_249426/game.tw-pddl:0,1811,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:114:train/pick_and_place_simple-Box-None-Dresser-224/trial_T20190907_163906_753897/game.tw-pddl:0,1812,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:114:train/pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-415/trial_T20190908_050443_333939/game.tw-pddl:0,1813,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:114:train/pick_cool_then_place_in_recep-Tomato-None-GarbageCan-15/trial_T20190907_082856_431960/game.tw-pddl:0,1814,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:114:train/pick_two_obj_and_place-Newspaper-None-ArmChair-214/trial_T20190909_011031_694881/game.tw-pddl:0,1815,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:114:train/pick_clean_then_place_in_recep-Knife-None-Drawer-11/trial_T20190908_182832_224613/game.tw-pddl:0,1816,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:114:train/pick_cool_then_place_in_recep-Mug-None-Cabinet-6/trial_T20190908_224438_121165/game.tw-pddl:0,1817,10
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:114:train/pick_heat_then_place_in_recep-Cup-None-Fridge-13/trial_T20190908_070444_960595/game.tw-pddl:0,1818,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:114:train/pick_two_obj_and_place-CreditCard-None-Dresser-311/trial_T20190907_201834_073281/game.tw-pddl:0,1819,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:114:train/pick_clean_then_place_in_recep-Potato-None-Microwave-11/trial_T20190908_215946_926015/game.tw-pddl:0,1820,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:114:train/pick_two_obj_and_place-Candle-None-Cabinet-412/trial_T20190908_222902_113581/game.tw-pddl:0,1821,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:114:train/pick_and_place_simple-Pan-None-CounterTop-8/trial_T20190908_105520_133293/game.tw-pddl:0,1822,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:114:train/pick_two_obj_and_place-SoapBar-None-CounterTop-421/trial_T20190908_133156_866013/game.tw-pddl:0,1823,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:114:train/pick_two_obj_and_place-RemoteControl-None-CoffeeTable-227/trial_T20190909_011438_661075/game.tw-pddl:0,1824,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:115:train/pick_and_place_simple-KeyChain-None-Sofa-217/trial_T20190908_065442_639441/game.tw-pddl:0,1825,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:115:train/look_at_obj_in_light-Pillow-None-DeskLamp-324/trial_T20190908_155642_533831/game.tw-pddl:0,1826,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:115:train/pick_two_obj_and_place-HandTowel-None-Toilet-412/trial_T20190907_011418_544406/game.tw-pddl:0,1827,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:115:train/pick_clean_then_place_in_recep-SoapBar-None-CounterTop-418/trial_T20190908_220910_082834/game.tw-pddl:0,1828,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:115:train/pick_two_obj_and_place-KeyChain-None-SideTable-326/trial_T20190908_161022_255067/game.tw-pddl:0,1829,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:115:train/pick_clean_then_place_in_recep-Spoon-None-Drawer-24/trial_T20190908_232526_718481/game.tw-pddl:0,1830,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:115:train/pick_cool_then_place_in_recep-Bread-None-CounterTop-16/trial_T20190908_143948_082471/game.tw-pddl:0,1831,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:115:train/pick_heat_then_place_in_recep-Egg-None-Fridge-4/trial_T20190908_220801_550894/game.tw-pddl:0,1832,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:115:train/pick_heat_then_place_in_recep-Potato-None-GarbageCan-5/trial_T20190908_144051_256987/game.tw-pddl:0,1833,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:115:train/pick_and_place_simple-Glassbottle-None-Fridge-16/trial_T20190908_045933_322597/game.tw-pddl:0,1834,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:115:train/pick_clean_then_place_in_recep-Potato-None-Microwave-6/trial_T20190907_182203_379754/game.tw-pddl:0,1835,11
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:115:train/pick_cool_then_place_in_recep-Pan-None-StoveBurner-26/trial_T20190906_203843_957424/game.tw-pddl:0,1836,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:115:train/pick_cool_then_place_in_recep-Pot-None-StoveBurner-5/trial_T20190906_182039_801244/game.tw-pddl:0,1837,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:115:train/pick_two_obj_and_place-Candle-None-Drawer-426/trial_T20190907_133447_661538/game.tw-pddl:0,1838,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:115:train/pick_two_obj_and_place-Laptop-None-Ottoman-203/trial_T20190907_034356_767031/game.tw-pddl:0,1839,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:115:train/pick_two_obj_and_place-Statue-None-SideTable-214/trial_T20190909_065706_103190/game.tw-pddl:0,1840,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:116:train/pick_and_place_simple-Pen-None-Desk-310/trial_T20190908_030156_053101/game.tw-pddl:0,1841,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:116:train/pick_and_place_simple-Book-None-Bed-306/trial_T20190907_125231_175582/game.tw-pddl:0,1842,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:116:train/pick_and_place_simple-RemoteControl-None-CoffeeTable-209/trial_T20190909_062250_692710/game.tw-pddl:0,1843,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:116:train/pick_and_place_simple-AlarmClock-None-Desk-318/trial_T20190907_143604_622776/game.tw-pddl:0,1844,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:116:train/pick_clean_then_place_in_recep-Ladle-None-DiningTable-4/trial_T20190909_165603_183022/game.tw-pddl:0,1845,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:116:train/pick_heat_then_place_in_recep-Bread-None-Fridge-15/trial_T20190906_215400_394248/game.tw-pddl:0,1846,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:116:train/pick_cool_then_place_in_recep-Apple-None-DiningTable-26/trial_T20190909_043654_489207/game.tw-pddl:0,1847,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:116:train/pick_clean_then_place_in_recep-Spoon-None-DiningTable-20/trial_T20190909_034621_566395/game.tw-pddl:0,1848,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:116:train/pick_two_obj_and_place-RemoteControl-None-ArmChair-214/trial_T20190909_020949_765614/game.tw-pddl:0,1849,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:116:train/pick_cool_then_place_in_recep-Bowl-None-CounterTop-13/trial_T20190909_060843_859416/game.tw-pddl:0,1850,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:116:train/pick_two_obj_and_place-SprayBottle-None-CounterTop-411/trial_T20190909_045033_783510/game.tw-pddl:0,1851,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:116:train/pick_two_obj_and_place-SoapBar-None-Cart-430/trial_T20190909_145901_138802/game.tw-pddl:0,1852,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:116:train/pick_cool_then_place_in_recep-Bread-None-DiningTable-26/trial_T20190906_184052_211612/game.tw-pddl:0,1853,7
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:116:train/pick_clean_then_place_in_recep-Mug-None-CoffeeMachine-21/trial_T20190907_143348_068782/game.tw-pddl:0,1854,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:116:train/pick_two_obj_and_place-Book-None-Dresser-324/trial_T20190908_085337_381415/game.tw-pddl:0,1855,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:116:train/pick_clean_then_place_in_recep-Potato-None-Microwave-6/trial_T20190907_182233_662337/game.tw-pddl:0,1856,8
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:117:train/pick_and_place_simple-Candle-None-Toilet-427/trial_T20190909_030439_155103/game.tw-pddl:0,1857,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:117:train/pick_and_place_simple-SoapBottle-None-Toilet-412/trial_T20190908_123003_385685/game.tw-pddl:0,1858,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:117:train/pick_heat_then_place_in_recep-Mug-None-CoffeeMachine-3/trial_T20190906_233908_118479/game.tw-pddl:0,1859,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:117:train/pick_clean_then_place_in_recep-Mug-None-CoffeeMachine-15/trial_T20190909_111533_304885/game.tw-pddl:0,1860,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:117:train/pick_and_place_simple-DishSponge-None-Cabinet-5/trial_T20190906_192821_060129/game.tw-pddl:0,1861,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:117:train/pick_two_obj_and_place-Candle-None-Cabinet-414/trial_T20190908_190744_225442/game.tw-pddl:0,1862,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:117:train/pick_clean_then_place_in_recep-SoapBar-None-CounterTop-409/trial_T20190908_025437_027878/game.tw-pddl:0,1863,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:117:train/pick_two_obj_and_place-CellPhone-None-Safe-302/trial_T20190909_065455_263840/game.tw-pddl:0,1864,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:117:train/pick_cool_then_place_in_recep-Pan-None-StoveBurner-26/trial_T20190907_103701_866410/game.tw-pddl:0,1865,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:117:train/pick_two_obj_and_place-Spatula-None-Drawer-22/trial_T20190908_054338_871410/game.tw-pddl:0,1866,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:117:train/pick_two_obj_and_place-Newspaper-None-CoffeeTable-212/trial_T20190907_211610_883853/game.tw-pddl:0,1867,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:117:train/pick_clean_then_place_in_recep-Knife-None-Drawer-8/trial_T20190907_044636_221471/game.tw-pddl:0,1868,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:117:train/pick_and_place_simple-Candle-None-Toilet-413/trial_T20190909_104025_525772/game.tw-pddl:0,1869,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:117:train/pick_cool_then_place_in_recep-Pan-None-DiningTable-21/trial_T20190909_015101_821549/game.tw-pddl:0,1870,9
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:117:train/pick_cool_then_place_in_recep-Bread-None-Microwave-15/trial_T20190907_132924_243708/game.tw-pddl:0,1871,10
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:117:train/pick_clean_then_place_in_recep-SoapBar-None-CounterTop-409/trial_T20190908_025345_309782/game.tw-pddl:0,1872,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:118:train/pick_and_place_simple-Book-None-ArmChair-209/trial_T20190909_091603_675402/game.tw-pddl:0,1873,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:118:train/pick_and_place_simple-Pen-None-Shelf-310/trial_T20190909_113544_965358/game.tw-pddl:0,1874,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:118:train/pick_and_place_simple-Vase-None-SideTable-209/trial_T20190909_053413_979971/game.tw-pddl:0,1875,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:118:train/pick_and_place_simple-CreditCard-None-Sofa-207/trial_T20190908_050824_930889/game.tw-pddl:0,1876,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:118:train/pick_heat_then_place_in_recep-Potato-None-CounterTop-19/trial_T20190909_151946_958394/game.tw-pddl:0,1877,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:118:train/pick_heat_then_place_in_recep-Tomato-None-CounterTop-2/trial_T20190908_171633_830772/game.tw-pddl:0,1878,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:118:train/pick_cool_then_place_in_recep-Bread-None-CounterTop-17/trial_T20190907_151002_383149/game.tw-pddl:0,1879,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:118:train/pick_cool_then_place_in_recep-Bread-None-DiningTable-15/trial_T20190908_181414_686376/game.tw-pddl:0,1880,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:118:train/pick_clean_then_place_in_recep-SoapBar-None-Cabinet-418/trial_T20190907_035119_119174/game.tw-pddl:0,1881,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:118:train/pick_two_obj_and_place-Tomato-None-CounterTop-19/trial_T20190907_144603_396680/game.tw-pddl:0,1882,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:118:train/pick_two_obj_and_place-KeyChain-None-Drawer-307/trial_T20190919_014635_645841/game.tw-pddl:0,1883,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:118:train/pick_and_place_simple-RemoteControl-None-Sofa-222/trial_T20190908_005450_787345/game.tw-pddl:0,1884,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:118:train/pick_cool_then_place_in_recep-Cup-None-Shelf-1/trial_T20190907_181551_510121/game.tw-pddl:0,1885,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:118:train/pick_two_obj_and_place-SaltShaker-None-Cabinet-26/trial_T20190908_113251_841003/game.tw-pddl:0,1886,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:118:train/pick_two_obj_and_place-PepperShaker-None-DiningTable-18/trial_T20190918_215048_043255/game.tw-pddl:0,1887,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:118:train/pick_two_obj_and_place-ToiletPaper-None-Cabinet-417/trial_T20190909_115038_213553/game.tw-pddl:0,1888,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:119:train/pick_and_place_simple-Pen-None-SideTable-309/trial_T20190907_051843_166835/game.tw-pddl:0,1889,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:119:train/pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-426/trial_T20190909_044756_658872/game.tw-pddl:0,1890,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:119:train/pick_and_place_simple-CellPhone-None-Desk-327/trial_T20190907_162400_978293/game.tw-pddl:0,1891,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:119:train/pick_heat_then_place_in_recep-Potato-None-Fridge-27/trial_T20190908_143628_766051/game.tw-pddl:0,1892,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:119:train/pick_heat_then_place_in_recep-Egg-None-GarbageCan-2/trial_T20190909_100933_506578/game.tw-pddl:0,1893,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:119:train/pick_clean_then_place_in_recep-Lettuce-None-GarbageCan-20/trial_T20190909_033447_916770/game.tw-pddl:0,1894,30
Adaptive v1 (tau=0.175),recorded_frontier_or_full_horizon,train:119:train/pick_heat_then_place_in_recep-Plate-None-CounterTop-7/trial_T20190909_100747_111240/game.tw-pddl:0,1895,30
